Id,Label,cultural,historical,factual,general,fandom,image,text,blip_pred,llama_pred,llava_pred,mini_pred
816071556174675968,1,1,0,0,0,0,816071556174675968.jpg, <when you eat a popeye 's biscuit with no drink .>.,1,1,0,1
820049992257798144,0,0,0,0,0,1,820049992257798144.jpg," <please , name someone sweeter than dakota johnson . i 'll wait .>.",0,1,0,1
820420078781005824,1,1,0,0,0,0,820420078781005824.jpg, <you are nothing if not consistent .>.,0 if it is non sarcasm and 1 if it is sarcasm,1,1,1
819688664942907392,0,0,0,0,1,0,819688664942907392.jpg, <when your mom is yelling at the fact there are no cups or glasses in the house and you know they 're all in your room>.,1,1,0,1
819694518668849152,0,1,0,0,0,0,819694518668849152.jpg, <yoon logic is the best .>.,1,1,1,1
820057688138809344,1,0,0,0,1,0,820057688138809344.jpg, <but i got you this rose and i need to know will you let it die or let if grow ? shawn talentfm>.,1,1,0,1
818243666682769408,0,1,0,0,0,1,818243666682769408.jpg, <touchdown <user> ! it 's a 1 point game . 14-13 packers .>.,1,1,0,1
817516750799536128,1,1,0,0,0,0,817516750799536128.jpg, <it doesn 't look like he said this at all>.,1,1,0,1
818605032635531264,0,1,1,0,0,0,818605032635531264.jpg, <john cassavetes rodando 'shadows ' ( 1959 ) .>.,1,1,0,1
819323491312893952,0,0,0,0,0,1,819323491312893952.jpg," <forrest gump , 1994>.",1,1,0,0
817519912625152000,1,1,1,0,0,0,817519912625152000.jpg, <may # obama & # hillary be haunted by the ghosts of these 4 brave victims of # benghazi !>.,1,1,1,1
822951084977192960,1,1,0,0,0,0,822951084977192960.jpg, <build that wall !>.,1,1,1,1
818604743232786432,1,1,0,0,0,0,818604743232786432.jpg," <putin and "" his theorist "" had a very public falling-out almost a year ago . these newly-minted russia experts don 't even follow russian news>.",1,1,1,1
822230386738663424,0,1,0,0,0,0,822230386738663424.jpg," <i have some bad news , # colts fans ...>.",1,1,0,1
819330264044371968,0,0,0,0,1,0,819330264044371968.jpg," <miss my best friend like maaaaad , the fcking drunk . bring on zanetti next month>.",1,1,1,1
818607313422548992,1,1,1,0,0,0,818607313422548992.jpg, <shipping to iran uranium # congress ? ? ? ? here 's your # flashback we have spoken # trump . <user>>.,1,1,1,1
816796238817460224,1,0,0,0,1,0,816796238817460224.jpg," <i 'm afraid i can 't teach today . my prescription says , 'take 2 and keep away from children . '>.",1,1,0,1
819325663962427392,1,0,0,0,1,0,819325663962427392.jpg, <teacher : lauren how 's finals week going for you ? me :>.,1,1,0,1
818242555129184256,0,0,1,0,0,0,818242555129184256.jpg," <today is the feast of the black nazarene , a special non-working holiday in the city of manila .>.",0,1,0,1
820052217784844288,1,0,0,0,1,0,820052217784844288.jpg, <you vs the guy she tells you not to worry about>.,0,1,0,1
928363152915304448,1,1,0,0,0,0,928363152915304448.jpg, <<user> <user> another great move for cowboys and showing respect to women>.,1,1,0,1
921330198687223808,1,0,0,1,1,0,921330198687223808.jpg," <no that ’ s fine . no really , everyone parks like that at the petrol pump>.",1,1,0,1
900802739265052672,1,0,0,0,1,0,900802739265052672.jpg, <thank you <user> . we weren 't planning on taking care of our luggage anyways ...>.,1,1,0,1
916005229249929216,1,1,0,0,0,0,916005229249929216.jpg, <breakingnews people all over the country lining up to buy first release of $ 50 airtrump paper towels .>.,1,1,0,1
822302775371366400,1,0,0,0,1,0,822302775371366400.jpg, <sky . it exists outside too but you can 't click the like button in the air .>.,1,1,1,1
862389688111378432,1,0,0,0,1,0,862389688111378432.jpg," <yes fred you certainly fit crazy 2 is pretty true , most of time anyway . so fred , like tom sings "" don 't come around here no more "">.",1,1,1,1
902050365394300928,1,0,0,0,1,0,902050365394300928.jpg, <it 's fair to say this has happened more than once .>.,1,"The text associated with the image is sarcasm, so label 1 is the appropriate response.",1,1
689487804133289984,1,0,0,0,1,0,689487804133289984.jpg, <yes ! yes indeed ! !>.,1,1,1,1
713276569804939264,1,0,0,0,1,0,713276569804939264.jpg, <i also don 't have friends and i 'm ghetto as fuuuuck>.,1,1,0,1
869015757673320448,1,0,0,0,1,0,869015757673320448.jpg," <meh . i 'm ok with that . i 'm the one with the "" great personality "">.",1,1,1,1
859572344221835264,1,0,0,0,1,0,859572344221835264.jpg, <i didn 't want to make it home in time for dinner anyway ...>.,0,1,0,1
819563827041804288,1,0,0,0,1,0,819563827041804288.jpg, <truth . <user>>.,1,1,1,<
903843433080434688,1,0,0,0,1,0,903843433080434688.jpg, <sooooo true !>.,1,"The text associated with the image is sarcastic, so label 1 is the appropriate response.",1,1
823986290601234432,1,0,0,0,1,0,823986290601234432.jpg, <wait does this mean the vicious weather is over ?>.,1,1,0,1
899739411289690112,1,0,0,0,1,0,899739411289690112.jpg, <didn 't see this one coming ...>.,1,1,0,1
735649728096935936,1,1,0,0,0,0,735649728096935936.jpg, <because of course that 's where <user> is heading with this . .>.,1,1,1,1
700101567974756352,1,0,0,0,1,0,700101567974756352.jpg, <back on the course 7.30 am tomorrow . stay tuned for vlogs . ! oh wait ...>.,1,1,0,1
924054978162913280,1,1,1,0,0,0,924054978162913280.jpg, <what a fine collection of political stories .>.,1,1,1,0
850324408090624000,1,0,0,0,1,0,850324408090624000.jpg, <can 't believe they made the kids go to school with wet roads and wind !>.,1,1,1,1
729169300502777856,1,1,0,0,0,0,729169300502777856.jpg, <love being woken up by a qatar <num>>.,0,1,0,1
928024873342943232,1,0,0,0,1,0,928024873342943232.jpg, <why we love flying <user> so much legroom ! ! !>.,0,1,0,1
862496126104219648,1,0,0,0,1,0,862496126104219648.jpg," <i 'm dying ever since i went from "" lazy writer "" to selling my ps4 months ago . damn arthritis .>.",1,1,0,1
691924656840925184,1,0,0,0,1,0,691924656840925184.jpg, <<user> thanks for the show bag with hairy food ! goodenough <user> should be shannon hairnnett>.,1,1,0,1
842316070224568320,1,0,0,0,1,0,842316070224568320.jpg, <bangalore parking in # noparking area . police vehicle in no parking zone . kudos to traffic>.,0,1,1,1
725168231732924416,1,1,0,0,0,0,725168231732924416.jpg," <so , regardless of whoever wins decision2016 , this book is going to be america 's future . < ->.",0,1,0,1
892209027278614528,1,1,0,0,0,0,892209027278614528.jpg, <: two interested candidates are travelling to pakistan to join as ministers in nawaz sharif ’ s govt .>.,1,1,0,1
847507578183495680,1,0,0,0,1,0,847507578183495680.jpg, <my hoomans are coming home today from their horrible trip .>.,1,1,0,1
896262017249685504,1,0,0,0,1,0,896262017249685504.jpg, <this is <num> century>.,1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,1
913913122473299968,1,1,0,0,0,0,913913122473299968.jpg, <<user> <user> this is nebraska apparently is now a racist tool>.,1,"The text associated with the image is sarcastic, as it implies that Nebraska has become a racist tool by removing the phrase ""The Logan County Sheriff's Office has removed the phrase 'The Logan County Sheriff's Office has replaced the phrase 'The Lincoln County Sheriff's Office has removed the phrase 'The Lincoln County Sheriff's Office has replaced the phrase 'The Logan County Sheriff's Office has removed the phrase 'The Logan County Sheriff's Office has replaced the phrase 'The Lincoln County Sheriff's Office has removed the phrase 'The Logan County Sheriff's Office has replaced the phrase 'The Logan County Sheriff's Office has removed the phrase 'The Lincoln County Sheriff's Office has removed the phrase 'The Logan County Sheriff's Office has replaced the phrase 'The Logan County Sheriff's Office has removed the phrase 'The Lincoln County Sheriff's Office has removed the phrase 'The Logan County Sheriff's Office has removed the phrase 'The Lincoln County Sheriff's Office has removed the phrase 'The Logan County Sheriff's Office has removed the phrase 'The Lincoln County Sheriff's Office has",0,1
831131929231650816,1,0,0,0,1,0,831131929231650816.jpg, <this would be so much fun to experience every day .>.,1,1,0,1
928228925670531072,1,1,0,0,0,0,928228925670531072.jpg, <dear <user> ji : why are you wasting money on vaccinating indians - you should also play caste card and win votes - this country rewards divisive forces and corrupts ! ( likhna pada kyonki logon ka sq kam hai !>.,1,1,0,0
794205860884922368,1,1,0,0,0,0,794205860884922368.jpg, <the basic thought that comes to mind about water temple>.,1,1,0,1
865848235146919936,1,1,0,0,1,0,865848235146919936.jpg, <i love how people review movies before even watching it .>.,0,1,1,1
938127718213808128,1,1,0,0,0,0,938127718213808128.jpg, <noo ! you dont say ? ? ! ? ! ? ? ! ?>.,1,1,0,1
829487867269296128,1,1,0,0,0,0,829487867269296128.jpg, <<user> <user> it totally makes sense for alberta to try make up for a world problem by bringing in>.,1,1,0,1
720230888613785600,1,0,0,0,1,0,720230888613785600.jpg, <dads are awesome>.,1,0,1,1
732096295456899072,1,0,0,0,1,0,732096295456899072.jpg, <i love getting old>.,0,1,0,1
919878340407787520,1,0,0,0,1,0,919878340407787520.jpg," <good job , malaysians <user>>.",0,1,0,1
722125716058275840,1,0,0,0,1,0,722125716058275840.jpg, <good to see the guys at <user> once again taking pride in doing a good job .>.,1,1,0,1
830921756466626560,1,0,0,0,1,0,830921756466626560.jpg, <saturday night conversations with april .>.,1,0,0,1
836430613414612992,1,1,1,0,0,0,836430613414612992.jpg, <lol .. hit like if you got them ..>.,0,1,1,1
839876786502582272,1,0,0,0,1,0,839876786502582272.jpg," <perks of being a man . celebrating manhood , back to all the happy men 's days .>.",1,1,0,1
865265478649782272,1,0,0,0,0,1,865265478649782272.jpg, <gregory house always kills it ! !>.,1,1,1,1
867742066348093440,1,0,0,0,1,0,867742066348093440.jpg, <me all over !>.,1,1,1,1
927214512620654592,1,0,0,0,1,0,927214512620654592.jpg, <you know it ’ s cold in your house when <user> looks like this>.,1,1,1,1
828213493971185664,1,1,0,0,0,0,828213493971185664.jpg," <omg , they lie .......... who knew .....>.",0 if it is non sarcasm and 1 if it is sarcasm,1,0,1
734087513292349440,1,1,0,0,0,0,734087513292349440.jpg, <trump 's support among nri indians : us getting modi-fied ?>.,1,1,0,1
702458772132896768,1,0,0,0,1,0,702458772132896768.jpg, <helps keep you from telling people what you really think of them .>.,1,1,1,1
920748848087044096,1,0,0,0,1,0,920748848087044096.jpg, <26 hilarious sayings and quotes to share <user>>.,1,Label 0: Non-Sarcasm Label 1: Sarcasm,1,<
816218446526578688,1,0,1,0,0,0,816218446526578688.jpg, <can 't think of a better way to kick off my start to school than some notes of classical liberalism .>.,1,1,0,1
823327318215131136,1,0,1,0,0,0,823327318215131136.jpg," <"" protesting never achieved anything . "" yeah totally . never . not once . not ever .>.",1,1,0,0
840913000689094656,1,0,0,0,1,0,840913000689094656.jpg, <these facts are alwayz way too true ..>.,1,1,1,1
725668907730743296,1,0,1,0,1,0,725668907730743296.jpg, <brother beauvoir has developed a habit of sending me these memes . can 't for the life of me think why .>.,1,1,1,1
730954331516702720,1,0,0,0,1,0,730954331516702720.jpg," <whatsthis ! ? new twist in # bloodguilty <user> marketing prowess ? but # seriously ,>.",1,1,1,1
820696137330032640,1,0,0,0,1,0,820696137330032640.jpg, <truth .>.,1,1,1,1
928029452818247680,1,0,1,0,1,0,928029452818247680.jpg, <as an japanese cdn with samurai lineage i 'm wondering the same thing too !>.,0,1,1,1
714166674333675520,1,0,0,0,1,0,714166674333675520.jpg, <i wold love to learn like that>.,1,0,1,1
835583470625783808,1,0,0,0,1,0,835583470625783808.jpg, <that 's wht most of the men feel about girls who wears tight & short dresses . blaming only men is injustice .>.,1,0,0,1
876956404166270976,1,0,0,0,1,0,876956404166270976.jpg, <its totally ... yes>.,1,"The text associated with the image is sarcasm, so label 1 is the appropriate response.",1,1
716233618247520256,1,0,0,0,1,0,716233618247520256.jpg, <# quote # qotd # funny # true # love # life # me # fit # fitfamdk # fitfam # health # healthy # saturday by _troldeun …>.,1,1,0,1
696900576014049280,1,1,0,0,0,0,696900576014049280.jpg, <lord have mercy ! someone said a naughty word at a public speech !>.,1,1,1,1
850346336658612224,1,0,0,0,1,0,850346336658612224.jpg, <true story>.,1,1,0,1
926549048944758784,1,0,0,0,1,0,926549048944758784.jpg, <nothing more fun and motivating than positive youtube comments like this one .>.,1,1,1,1
725355228753727488,1,0,0,0,1,0,725355228753727488.jpg," <even though you broke my selfie stick & called me ugly that one time , hbd ashley ! ! ily>.",1,1,0,1
864039499721879552,1,0,0,0,1,0,864039499721879552.jpg, <hahaha>.,1,1,1,1
903667069664714752,1,0,0,0,1,0,903667069664714752.jpg, <it begins ... memes>.,1,1,1,1
810178013920948224,1,0,0,0,0,1,810178013920948224.jpg, <it 's not what it looks like>.,1,1,0,1
722719496478310400,1,0,0,0,1,0,722719496478310400.jpg, <damn siri who hurt you …>.,1,1,1,1
836712647282339840,1,0,0,0,1,0,836712647282339840.jpg, <i don 't know why poor people don 't go to college . jeez .>.,0 if it is non sarcasm and 1 if it is sarcasm,1,0,0
816004972810792960,1,0,0,0,1,0,816004972810792960.jpg," <dance like no one 's watching because everyone in on their phone , so no one is watching .>.",1,1,1,1
922323926142803968,1,1,0,0,0,0,922323926142803968.jpg, <jai and viru of world politics <user> <user>>.,0,1,0,1
720203502279114752,1,1,0,0,1,0,720203502279114752.jpg," <seriously , omg what a scandal ! who even does that , ieewww hold hands . throw them in jail ! disgusting !>.",1,1,0,1
904532506560479232,1,0,0,0,1,0,904532506560479232.jpg, <22 of the funniest quotes you 'll read <user>>.,1,0,1,1
894186337972125696,1,0,0,0,1,0,894186337972125696.jpg, <probably . but then i wouldn 't be me ! <user>>.,1,1,1,1
907730880063524864,1,0,0,0,0,1,907730880063524864.jpg," <the atlanta braves signing nick markakis to a <num> year deal , felt so bad they made him a bobblehead giveaway .>.",1,1,1,1
900272236082286592,1,0,0,0,1,0,900272236082286592.jpg," <ugh i hate it when nazis , nuclear war , and racism get in the way of my football>.",1,1,1,1
717395975313207296,1,0,0,0,1,0,717395975313207296.jpg, <long distance relationship explained in one picture !>.,1,1,0,1
899674161064235008,1,1,0,0,0,0,899674161064235008.jpg, <indian railways warning be like # newindia indian>.,0,1,0,1
703512474918596608,1,0,0,0,1,0,703512474918596608.jpg, <justified !>.,1,1,1,1
716685323535777792,1,0,0,0,1,0,716685323535777792.jpg, <oooh yeah ..>.,1,1,1,1
848129081442959360,1,0,0,0,1,0,848129081442959360.jpg," <for those who are not so customer friendly , haaaaa-larious .>.",1,1,1,1
933762234496552960,1,1,1,0,0,0,933762234496552960.jpg, <nice to see yet more diversity shining through in the region ...>.,0 if it is non sarcasm and 1 if it is sarcasm,1,0,1
920007414811725824,1,0,0,0,1,0,920007414811725824.jpg, <first day of my 'intro to feminism ' class>.,1,1,0,1
918113208103141376,1,1,0,0,0,0,918113208103141376.jpg, <spot the rightwingers & leftwingers of the future here . <user>>.,1,1,1,1
874606659385032704,1,0,0,0,0,1,874606659385032704.jpg, <this gem is lost to people .>.,1,1,0,1
867938295925399552,1,0,1,0,0,0,867938295925399552.jpg, <lol good one awesome resemblance of american first lady <user> <user> <user>>.,1,1,0,1
708343784292130816,1,0,0,0,1,0,708343784292130816.jpg, <# fuk # love>.,1,1,1,1
691870492240773120,1,0,0,0,1,0,691870492240773120.jpg," <thanks <user> , you know how to make writers full of hope of making a living !>.",0 if it is non sarcasm and 1 if it is sarcasm,1,1,1
910898013207396352,1,1,0,0,0,0,910898013207396352.jpg, <<user> cant wait to see which players get compared to earl thomas and kam chancellor this week !>.,1,1,0,1
839505494158913536,1,0,1,0,0,0,839505494158913536.jpg," <"" every decent man is ashamed of the government he lives under . "" h . l . mencken>.",1,1,0,1
794129804287234048,1,0,0,0,1,0,794129804287234048.jpg, <psychologyfact studies have shown that enhances one 's problem-solving ability .>.,1,1,1,1
819693450631217152,0,0,0,0,1,0,819693450631217152.jpg, <life is simple .>.,1,1,1,1
820782386619285504,1,1,0,0,0,0,820782386619285504.jpg," <on top of my illegal executive orders , i also took the time to weaponize the era , irs , nsa , doj , cia , fbi , home land security !>.",1,1,0,1
822222322077552640,0,1,0,0,0,0,822222322077552640.jpg, <both got wealthy while presiding over the destruction of poor black americans .>.,0,1,0,1
822224521948266496,0,1,1,0,0,0,822224521948266496.jpg," <here 's 1 giant russian airport being built , close to ukraine border & army base , ( note new building work ) linked to ukr invasion .>.",1,1,0,1
818603543443685376,0,0,0,1,0,0,818603543443685376.jpg, <speech recognition word error rate : 1999 — nearly 100 % error 2016 — 5.9 % error>.,Non Sarcasm,1,0,1
822949649271005184,0,1,0,0,0,0,822949649271005184.jpg," <brian jones at olympic recording studio in barnes , south west london recording backing for the track 'we love you ' , 1967 .>.",1,1,0,0
822952392584990720,1,1,1,0,0,0,822952392584990720.jpg, <republicans telling me to respect trump when they made racist posters and racist protests and disrespected obama for eight years>.,1,1,0,1
819332551718354944,0,0,0,1,0,0,819332551718354944.jpg, <photo of today 's steam fog is from david perron . evaporation is being caused by cold dry air flowing over relatively warm okanagan lake .>.,1,1,0,0
822589322440404992,0,0,0,1,0,0,822589322440404992.jpg," <donald john trump , the 45th president of the united states .>.",45,1,0,1
822231284319744000,1,1,1,0,0,0,822231284319744000.jpg, <make america sane again>.,1 if it is sarcasm,1,1,1
821505637020532736,0,0,0,1,0,0,821505637020532736.jpg, <you lowkey need a broom and dust pan to eat these things>.,1,1,0,1
820413546076848128,0,0,0,1,0,0,820413546076848128.jpg, <fuji-san from the airplane>.,1,1,0,1
822947260942032896,0,1,0,0,0,0,822947260942032896.jpg," <proud to be an american , ashamed of my>.",1,1,1,1
821504660284538880,0,0,0,0,1,0,821504660284538880.jpg, <this breakfast tho>.,1,1,0,1
709811174615830528,1,0,0,0,1,0,709811174615830528.jpg, <in a nonthreatening manner .>.,1,0,1,1
860328473927331840,1,0,0,0,1,0,860328473927331840.jpg, <lol ! ! few can !>.,1,1,1,1
898000128824541184,1,1,0,0,0,0,898000128824541184.jpg," <omg , russians on the space station ! it must be trump 's fault !>.",0,1,0,1
824844883085062144,1,0,0,0,1,0,824844883085062144.jpg, <best way to deal with dumb people>.,1,1,1,1
850575050554081280,1,1,1,0,0,0,850575050554081280.jpg," <# trump thought bombing # syria would make him look decisive and having emperor-like powers ... aight donald , you 're halfway there !>.",1,1,1,1
853058589233209344,1,0,0,0,1,0,853058589233209344.jpg, <nothing better than missing your bus>.,1,1,0,1
892641076439392256,1,1,1,0,0,0,892641076439392256.jpg, <: bhim is practising warfare ahead of the battle of mahabharat>.,1,1,0,1
877179548617539584,1,0,0,0,0,0,877179548617539584.jpg, <i think i have got the worst ever weather of <num> enforced days off !>.,1,1,0,1
836527854984679424,1,1,0,0,0,1,836527854984679424.jpg, <if pk ever come back he will have to start learning about humans all over again . i bet he haven 't seen ranveersingh .>.,1,1,0,1
685357510484738048,1,0,0,1,1,0,685357510484738048.jpg, <so weather conditions are affecting <user> services . it does look dreadful outside ! ! !>.,0,1,0,1
703578971561201664,1,0,0,1,0,0,703578971561201664.jpg, <there is nothing more superb to do on a saturday be stuck in traffic !>.,0,1,1,1
922855146639388672,1,1,0,0,0,0,922855146639388672.jpg," <trying to be friends with the goddess of wealth . if she accepts it , certainly i would never run out of money !>.",0,1,1,1
937604526948868096,1,1,0,0,1,1,937604526948868096.jpg, <probably the best actors ...>.,0,1,0,1
720005945737277440,1,0,0,0,1,0,720005945737277440.jpg, <just a little something before going to sleep>.,1,1,1,1
918853354704506880,1,0,0,0,1,0,918853354704506880.jpg, <this may help explain why canadians * seem * so polite .>.,1,1,1,1
768574394918658048,1,1,1,0,0,0,768574394918658048.jpg, <modi ji is only fulfilling chanakya 's dreams !>.,0,1,1,1
875339212698136576,1,1,1,0,0,0,875339212698136576.jpg," <pandit nehru 's spirit entered into salman khan 's body to give lecture on "" losses caused by war "" . ( 2017 ) <user>>.",1,1,0,1
834627157745758208,1,0,1,1,0,0,834627157745758208.jpg, <people power>.,1,1,0,1
706743286107607040,1,0,0,1,1,0,706743286107607040.jpg, <hahahaha>.,1,1,1,1
721463988437934080,1,1,0,0,0,0,721463988437934080.jpg, <the only place open early on a sundee morning in melbourne>.,1,1,0,1
698576206388551680,1,1,0,1,0,0,698576206388551680.jpg, <here are our lovely noontime temps>.,0,1,0,1
698250049411747840,1,0,0,0,1,0,698250049411747840.jpg," <<user> stuffchriswouldsay me .... "" i like turtles "" :) <user> <user>>.",1,1,1,1
862902619928506372,1,0,0,0,1,0,862902619928506372.jpg,"The text associated with the image reads <i am guessing # netflix no longer lets you grab screens of movies . that & the new rating system is so awesome .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
892551658487631873,1,1,0,0,0,0,892551658487631873.jpg,"The text associated with the image reads <it 's the insensitive strikeouts at suntrust park .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
853143461360480256,1,1,0,1,0,0,853143461360480256.jpg,"The text associated with the image reads <following the path of the river calder , so ... grim ... up .... north>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
918423568823840768,1,1,1,0,0,0,918423568823840768.jpg,"The text associated with the image reads <# westernsahara # authority has no lessons 2get from countries of # humanrights high standards>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
731617467718610944,1,0,0,0,1,0,731617467718610944.jpg,"The text associated with the image reads <hey <user> great sale !>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
684633048483106816,1,0,0,0,1,0,684633048483106816.jpg,"The text associated with the image reads <dad 's handy work . can 't tell at all .>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
722492930016026624,1,0,0,0,1,0,722492930016026624.jpg,"The text associated with the image reads <no one will know …>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
702345480924041217,1,1,1,0,1,0,702345480924041217.jpg,"The text associated with the image reads <it is a shame that <user> never kept up his twitter account . he had such pleasant views>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,1,1
859056671179636737,1,1,0,0,1,0,859056671179636737.jpg,"The text associated with the image reads <dump your furniture on the sidewalk & leave . the city of guelph will clean it up . of>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
923929354610053120,1,1,0,0,1,0,923929354610053120.jpg,"The text associated with the image reads <hitting sure has changed in <num> years .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
919651889511313408,1,0,0,1,0,0,919651889511313408.jpg,"The text associated with the image reads <leaving <num> degrees barcelona to come home for>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,0
877816574240972802,1,0,0,0,1,0,877816574240972802.jpg,"The text associated with the image reads <hell yeah !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,0
806888630031622148,1,0,1,0,0,0,806888630031622148.jpg,"The text associated with the image reads <# inappropriatetimestogiggle all the damn time .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
712810737811505153,1,0,0,0,1,0,712810737811505153.jpg,"The text associated with the image reads <i could enter the olympics ! ;) rt <user> :>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
894741372527411200,1,0,0,0,1,0,894741372527411200.jpg,"The text associated with the image reads <wow ! what a twist never saw that coming>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
732682873166159872,1,0,0,0,0,0,732682873166159872.jpg,"The text associated with the image reads <how to make montages <num> <user> <user>>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,<
722871462915235842,1,0,0,1,1,0,722871462915235842.jpg,"The text associated with the image reads <another well balanced champion . cool>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
839086335096942592,1,1,0,0,0,0,839086335096942592.jpg,"The text associated with the image reads <wouldn 't it be terrible if someone were to infiltrate this ? they might even film the event ! i would never want to see that happen .>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,1,1
802576734117691392,1,0,0,0,0,0,802576734117691392.jpg,"The text associated with the image reads <clearly it 's not hard to tell how much i love pa>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
726980104090456065,1,0,0,0,1,0,726980104090456065.jpg,"The text associated with the image reads <like if you agree ... :/>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
939714200456318981,1,1,0,0,1,0,939714200456318981.jpg,"The text associated with the image reads <out of entire route 95 , the worst roads are in nj . because you don 't pay your share of taxes , people !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
884901385141190657,1,0,0,0,1,0,884901385141190657.jpg,"The text associated with the image reads <another great day of service>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
824024594755518464,1,0,0,1,0,0,824024594755518464.jpg,"The text associated with the image reads <oh yes fios , let 's upgrade our wi-fi for even more $ $ & still be slower than many countries !>. If the image-text pair is sarcastic, say 1 else say 0.",0 if it is non sarcasm and 1 if it is sarcasm,1,1,1
895860997054799872,1,0,0,0,1,0,895860997054799872.jpg,"The text associated with the image reads <hahaha can 't wait for the teenage years . not !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
924449074568400896,1,0,0,0,0,0,924449074568400896.jpg,"The text associated with the image reads <larries out here living the treat people with kindness life .>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,1,1
840225661117706240,1,0,0,1,1,0,840225661117706240.jpg,"The text associated with the image reads <when you 're on high position , you can say such a things and still be legit>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
821997332346437632,1,0,0,0,0,1,821997332346437632.jpg,"The text associated with the image reads <damn ! we lurveee our new logo . wait , not ours , sarawak fa 's .>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,1,1
863886502698156032,1,0,0,0,1,0,863886502698156032.jpg,"The text associated with the image reads <government chemtrails poisoning smh .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
736082451424890881,1,0,0,1,1,0,736082451424890881.jpg,"The text associated with the image reads <when it 's 2nd april and she is still pregnant .. <user>>. If the image-text pair is sarcastic, say 1 else say 0.",1 the man is wearing a black shirt,1,0,1
821870486372155393,1,0,0,0,1,0,821870486372155393.jpg,"The text associated with the image reads <well , this is going to be fun little project ...>. If the image-text pair is sarcastic, say 1 else say 0.",0 if it is non sarcasm and 1 if it is sarcasm,1,0,1
914153415105753092,1,0,0,0,1,0,914153415105753092.jpg,"The text associated with the image reads <would you rather ? .... watch <num> chick 's on cheat day , or listen to another political garbage game ? you decide .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
712023362784989184,1,0,0,1,0,0,712023362784989184.jpg,"The text associated with the image reads <pretzel sticks lay hours reacting with air and salt . they look like worms with disease . yum !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
890941969404383232,1,0,0,0,1,0,890941969404383232.jpg,"The text associated with the image reads <<user> <user> <user> is this true ? if yes , i will make any randon order in your support .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,<
920605091429797889,1,0,0,0,1,0,920605091429797889.jpg,"The text associated with the image reads <why do <user> wrap their soothers in this paper - great i now have scratchy paper tickling the back of my throat . just what i need>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
829756733916585984,1,0,0,0,1,0,829756733916585984.jpg,"The text associated with the image reads <true story>. If the image-text pair is sarcastic, say 1 else say 0.",1,The text associated with the image is <true story>.,0,1
755115255114629124,1,0,1,0,1,0,755115255114629124.jpg,"The text associated with the image reads <it looks like the # bodypositive types have found a home with # isis .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
871437724158480385,1,1,0,0,0,0,871437724158480385.jpg,"The text associated with the image reads <<user> has selected <user> to be spokesthing for the british people ... [ ]>. If the image-text pair is sarcastic, say 1 else say 0.",0 if it is non sarcasm,1,1,0
900709797233864704,1,0,0,0,1,0,900709797233864704.jpg,"The text associated with the image reads <i laughed so hard at this one .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
900881230580916224,1,0,0,0,1,0,900881230580916224.jpg,"The text associated with the image reads <<user> these kids are excited about the>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,0
902016654288326656,1,1,1,0,0,0,902016654288326656.jpg,"The text associated with the image reads <it 's strange ... i don 't ever remember seeing these signs of hate on the mainstream media anywhere ... did i miss this ?>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,1,1
